source,target,value
4046,1804851373,13
4047,1800019267,13
4047,1800020102,13
4047,1800028321,13
4047,1800057265,13
4047,1800182293,13
4048,1800296744,13
4048,1800048758,13
4048,1802834401,13
4048,1802814933,13
4048,1800048705,13
4049,1808411996,13
4049,1808409321,13
4049,1800228066,13
4049,1800245898,13
4049,1800248377,13
4050,1800019304,13
4050,1800226270,13
4050,1802814933,13
4050,1800120902,13
4050,1808465878,13
4051,1800043163,13
4051,1800025371,13
4051,1808406642,13
4051,1800228066,13
4051,1800022106,13
4052,1802760268,13
4052,1800072405,13
4052,1800136186,13
4052,1800182038,13
4052,1807426890,13
4053,1808411996,13
4053,1807858198,13
4053,1800019431,13
4053,1804770389,13
4053,1800018964,13
4054,1804170974,13
4054,1800018964,13
4054,1800107656,13
4054,1800228066,13
4054,1800022106,13
4055,1804383744,13
4055,1808396403,13
4055,1800350475,13
4055,1807537518,13
4055,1807426893,13
4056,1800205324,13
4056,1800317443,13
4056,1800018892,13
4056,1800182038,13
4056,1800223031,13
4057,1804471389,13
4057,1800317443,13
4057,1800184255,13
4057,1800223031,13
4057,1800018892,13
4058,1800019695,13
4058,1800340817,13
4058,1800030880,13
4058,1800092910,13
4058,1800223031,13
4059,1800367822,13
4059,1800112611,13
4059,1800183448,13
4059,1808441957,13
4059,1807565371,13
4060,1800026459,13
4060,1804408964,13
4060,1802761123,13
4060,1800248377,13
4060,1807426893,13
4061,1800245898,13
4061,0,13
4061,1808472690,13
4061,1800353545,13
4061,1800421139,13
4062,1800074038,13
4062,1800424121,13
4062,1800361191,13
4062,1800019665,13
4062,1800106616,13
4063,1800110377,13
4063,1808411996,13
4063,1800244920,12.8
4063,1800071079,12.8
4063,1800223031,12.75
4064,1800233344,13
4064,1800223031,13
4064,1800161887,13
4064,1804383575,13
4064,1800228066,13
4065,1800105199,13
4065,1800064675,13
4065,1800272377,13
4065,1800019337,13
4065,1800341693,13
4066,1807432594,13
4066,1800202853,13
4066,1807537463,13
4066,1800022060,13
4066,1804738128,13
4067,1800024300,13
4067,1800235955,13
4067,1800090455,13
4067,1800057265,13
4067,1800223031,13
4068,1800019337,13
4068,1800150158,13
4068,1808404439,13
4068,1800223031,13
4068,1800018964,13
4069,1802814933,13
4069,1800350465,13
4069,1800018914,13
4069,1800182038,13
4069,1800350475,13
4070,1807776039,13
4070,1800025551,13
4070,1808428290,13
4070,1800022145,13
4070,1807776067,13
4071,1808404470,13
4071,1800108522,13
4071,1800025223,13
4071,1807537518,13
4071,1800120902,13
4072,1800072798,13
4072,1807733433,13
4072,1800054624,13
4072,1800026582,13
4072,1800082735,13
4073,1800223031,13
4073,1800120902,13
4073,1800245898,13
4073,1800021319,13
4073,1804383744,13
4074,1800125435,13
4074,1807565371,13
4074,1800215431,13
4074,1800353571,13
4074,1800018964,13
4075,1800024398,13
4075,1800341693,13
4075,1800102627,13
4075,1800233344,13
4075,1800071536,13
4076,1804133346,13
4076,1807784227,13
4076,1800223031,13
4076,1800054624,13
4076,1807579301,13
4077,1808404010,13
4077,1800350475,13
4077,1800018810,13
4077,1800057086,13
4077,1800021339,13
4078,1800195659,13
4078,1800093038,13
4078,1800019257,13
4078,1800103151,13
4078,1800223031,13
4079,1800037921,13
4079,1808439408,13
4079,1808396034,13
4079,1800074038,13
4079,1800137971,13
4080,1804713423,13
4080,1800071079,13
4080,1800024791,13
4080,1800022089,13
4080,1800023786,13
4081,1800245313,13
4081,1800311253,13
4081,1800341652,13
4081,1800027944,13
4081,1808439335,13
4082,1800353910,13
4082,1800340678,13
4082,1800024275,13
4082,1800223031,13
4082,1800090593,13
4083,1807657647,13
4083,1800353571,13
4083,1802821765,13
4083,1800022089,13
4083,1808404010,13
4084,1800124151,13
4084,1800025762,13
4084,1800070872,13
4084,1800023578,13
4084,1800019304,13
4085,1803248906,13
4085,1808396034,13
4085,1800064675,13
4085,1800256439,13
4085,1800107656,13
4086,1808482853,13
4086,1800022089,13
4086,1800109653,13
4086,1800226270,13
4086,1802835288,13
4087,1800361191,13
4087,1800085519,13
4087,1804484483,13
4087,1802834401,13
4087,1800340284,13
4088,1808405250,13
4088,1804749968,13
4088,1800350475,13
4088,1800228066,13
4088,1800018914,13
4089,1800114768,13
4089,1800233344,13
4089,1800064675,13
4089,1800228066,13
4089,1800019337,13
4090,1800361191,13
4090,1800071079,13
4090,1800018964,13
4090,1800112664,13
4090,1802760268,13
4091,1800195659,13
4091,1800103151,13
4091,1800353550,13
4091,1802834401,13
4091,1804383671,13
4092,1800072614,13
4092,1800072405,13
4092,1800054624,13
4092,1800113164,13
4092,1800023087,13
4093,1800228066,13
4093,1808429530,13
4093,1807761085,13
4093,1802834401,13
4093,1800018810,13
4094,1800195659,13
4094,1808455533,13
4094,1800353559,13
4094,1800228066,13
4094,1800223031,13
4095,1800022345,13
4095,1800022096,13
4095,1808405164,13
4095,1800340674,13
4095,1800022089,13
4096,1808476524,13
4096,1800141720,13
4096,1800103151,13
4096,1804383671,13
4096,1804329632,13
4097,1800117946,13
4097,1800071079,13
4097,1800420407,13
4097,1808405250,13
4097,1800112611,13
4098,1800112611,13
4098,1800350475,13
4098,1800107656,13
4098,1800022096,13
4098,1800018964,13
4099,1804383749,13
4099,1800223031,13
4099,1804724734,13
4099,1800245898,13
4099,1800113164,13
4100,1800020928,13
4100,1800037921,13
4100,1800183423,13
4100,1808405048,13
4100,1800137971,13
4101,1804383678,13
4101,1800103039,13
4101,1808404018,13
4101,1800182038,13
4101,1807426886,13
4102,1800161887,13
4102,1808439867,13
4102,1807437044,13
4102,1808439865,13
4102,1800118316,13
4103,1800233344,13
4103,1800228066,13
4103,1804383744,13
4103,1808404010,13
4103,1800026459,13
4104,1808439536,13
4104,1800025962,13
4104,1808403703,13
4104,1804892925,13
4104,1808420114,13
4105,1804359525,13
4105,1800420407,13
4105,1800340876,13
4105,1807579301,13
4105,1800223031,13
4106,1800037822,13
4106,1800099328,13
4106,1800103151,13
4106,1800021967,13
4106,1800071965,13
4107,1800024516,13
4107,1800062820,13
4107,1800024791,13
4107,1800057265,13
4107,1800019337,13
4108,1800024701,13
4108,1808399417,13
4108,1808404439,13
4108,1800082735,13
4108,1800018892,13
4109,1800070006,13
4109,1800223031,13
4109,1800350475,13
4109,1807579301,13
4109,1800228066,13
4110,1800195527,13
4110,1800099377,13
4110,1800134855,13
4110,1800099342,13
4110,1800228066,13
4111,1808466175,13
4111,1808472690,13
4111,1800022026,13
4111,1800234527,13
4111,1800022145,13
4112,1800161887,13
4112,1800096752,13
4112,1800082735,13
4112,1800064784,13
4112,1808429530,13
4113,1800070006,13
4113,1804383678,13
4113,1808404010,13
4113,1800064784,13
4113,1804383671,13
4114,1800018933,13
4114,1800228066,13
4114,1800350475,13
4114,1800057086,13
4114,1807579301,13
4115,1800025551,13
4115,1802760268,13
4115,1800043163,13
4115,1800228066,13
4115,1800229750,13
4116,1800195748,13
4116,1800024300,13
4116,1800108522,13
4116,1807761085,13
4116,1800182038,13
4117,1800124151,13
4117,1800233344,13
4117,1800019257,13
4117,1800182038,13
4117,1800018810,13
4118,1800064744,13
4118,1800026459,13
4118,1800021319,13
4118,0,13
4118,1807426884,13
4119,1800106376,13
4119,1800139980,13
4119,1800062697,13
4119,1800099377,13
4119,1800043163,13
4120,1804090611,13
4120,1808467432,13
4120,1802834401,13
4120,1800233344,13
4120,1800244920,13
4121,1800024464,13
4121,1800024141,13
4121,1800064675,13
4121,1808405164,13
4121,1800025551,13
4122,1804383744,13
4122,1807761085,13
4122,1800223031,13
4122,1800182038,13
4122,1807426886,13
4123,1804383744,13
4123,1804383671,13
4123,1800201846,13
4123,1800112611,13
4123,1800353749,13
4124,1800024141,13
4124,1808455533,13
4124,1800019304,13
4124,1800018964,13
4124,1800025366,13
4125,1808419749,13
4125,1807745519,13
4125,1802834401,13
4125,1800020522,13
4125,1802760268,13
4126,1807537518,13
4126,1800203488,13
4126,1800361191,13
4126,1800354130,13
4126,1800205324,13
4127,1807432836,13
4127,1800216534,13
4127,1807432830,13
4127,1800223031,13
4127,1800353571,13
4128,1800334348,13
4128,1800353559,13
4128,1807793635,13
4128,1800048705,13
4128,1800072148,13
4129,1800193033,13
4129,1808412294,13
4129,1800024398,13
4129,1800233344,13
4129,1800223031,13
4130,1804383671,13
4130,1802834401,13
4130,1804329632,13
4130,1802814933,13
4130,1800242776,13
4131,1800019214,13
4131,1804329632,13
4131,1800229750,13
4131,1800120902,13
4131,1800025371,13
4132,1800353749,13
4132,1800062697,13
4132,1800245829,13
4132,1800353545,13
4132,1800228066,13
4133,1800235955,13
4133,1802814933,13
4133,1800018964,13
4133,1800223031,13
4133,1800340322,13
4134,1800030906,13
4134,1807657647,13
4134,1800229750,13
4134,1800025371,13
4134,1800020522,13
4135,1800018623,13
4135,1800244920,13
4135,1800071079,13
4135,1800022145,13
4135,1800025962,13
4136,1803453994,13
4136,1800353749,13
4136,1800043163,13
4136,1800025371,13
4136,1800228066,13
4137,1800022145,13
4137,1804764262,13
4137,1800256439,13
4137,1800353550,13
4137,1804379947,13
4138,1800025551,13
4138,1800165355,13
4138,1800245898,13
4138,1800025371,13
4138,1800074038,13
4139,1800099816,13
4139,1800118146,13
4139,1800169924,13
4139,1800064784,13
4139,1804861092,13
4140,1800096752,13
4140,1808439408,13
4140,1800317050,13
4140,1800233344,13
4140,1800025838,13
4141,1808409320,13
4141,1800070006,13
4141,1800021618,13
4141,1800018964,13
4141,1800021539,13
4142,1800366478,13
4142,1807565371,13
4142,1800025551,13
4142,1808419749,13
4142,1800137971,13
4143,1800085275,13
4143,1800350475,13
4143,1804383585,13
4143,1804383575,13
4143,1807426893,13
4144,1808488972,13
4144,1800350475,13
4144,1804713420,13
4144,1800022089,13
4144,1802821765,13
4145,1800096752,13
4145,1800127186,13
4145,1800103151,13
4145,1808419749,13
4145,1800074038,13
4146,1807428622,13
4146,1800022229,13
4146,1808438656,13
4146,1800105827,13
4146,1800022106,13
4147,1800026767,13
4147,1808403751,13
4147,1800025551,13
4147,1804133346,13
4147,1808406642,13
4148,1808403930,13
4148,1800195932,13
4148,1800020507,13
4148,1800228066,13
4148,1802821765,13
4149,1808411996,13
4149,1800020867,13
4149,1800212379,13
4149,1800020981,13
4149,1800057561,13
4150,1808411942,13
4150,1800223031,13
4150,1807859436,13
4150,1807426893,13
4150,1804383744,13
4151,1800340649,13
4151,1800350475,13
4151,1800223031,13
4151,1800021319,13
4151,1807426893,13
4152,1800023841,13
4152,1804707629,13
4152,1800022145,13
4152,0,13
4152,1800228066,13
4153,1800228066,13
4153,1800236989,13
4153,1800057086,13
4153,1800021319,13
4153,1807579301,13
4154,1800205324,13
4154,1808405164,13
4154,1800340322,13
4154,1807426884,13
4154,1804383571,13
4155,1808435941,13
4155,1808405164,13
4155,1800037822,13
4155,1808406322,13
4155,1800194750,13
4156,1808429530,13
4156,1800174462,13
4156,1800020102,13
4156,1807426884,13
4156,1800026443,13
4157,1800080795,13
4157,1800256750,13
4157,1800021967,13
4157,1804358017,13
4157,1800259259,13
4158,1800071079,13
4158,1802816711,13
4158,1807428622,13
4158,1800109559,13
4158,1800103151,13
4159,1800018933,13
4159,1807761085,13
4159,1800350475,13
4159,1800021319,13
4159,1800245829,13
4160,1800026703,13
4160,1804707629,13
4160,1800223031,13
4160,1800245898,13
4160,1800228066,13
4161,1804094932,13
4161,1807816315,13
4161,1807565371,13
4161,1800137971,13
4161,1800350465,13
4162,1800099328,13
4162,1800114635,13
4162,1800350475,13
4162,1802814933,13
4162,1805535154,13
4163,1800206599,13
4163,1802833666,13
4163,1800071965,13
4163,1800019257,13
4163,1800112852,13
4164,1800090593,13
4164,1800057265,13
4164,1800235955,13
4164,1800223031,13
4164,1800120902,13
4165,1800112611,13
4165,1800018632,13
4165,1808411996,12.75
4165,1807858489,12.666667
4165,1808491551,12.666667
4166,1803242024,13
4166,1802834401,13
4166,1808405164,13
4166,1800025366,13
4166,1807426893,13
4167,1800205324,13
4167,1800020296,13
4167,1802814933,13
4167,1800182038,13
4167,1800223031,13
4168,1800198344,13
4168,1800019695,13
4168,1800047766,13
4168,1800230921,13
4168,1800223031,13
4169,1800171299,13
4169,1800022060,13
4169,1802814933,13
4169,1800223031,13
4169,1800182364,13
4170,1800020981,13
4170,1800024141,13
4170,1808405164,13
4170,1800099328,13
4170,1807776067,13
4171,1800018964,13
4171,1800128578,13
4171,1807751013,13
4171,1800363151,13
4171,1800026459,13
4172,1804030622,13
4172,1808404450,13
4172,1805535154,13
4172,1800361191,13
4172,1800353825,12.666667
4173,1802816711,13
4173,1800300938,13
4173,1800071079,13
4173,1800205324,13
4173,1800092910,13
4174,1800171299,13
4174,1808478445,13
4174,1800020586,13
4174,1800025371,13
4174,1800104240,13
4175,1800024141,13
4175,1800057265,13
4175,1800070006,13
4175,1800120902,13
4175,1800223031,13
4176,1800020307,13
4176,1800062697,13
4176,1800025366,13
4176,1800205324,13
4176,1800195748,13
4177,1808405164,13
4177,1800469479,13
4177,1800125214,13
4177,1800137971,13
4177,1800165355,13
4178,1800420003,13
4178,1800249512,13
4178,1800019304,13
4178,1800049735,13
4178,1805537889,13
4179,1800022386,13
4179,1800195659,13
4179,1800048705,13
4179,1800103151,13
4179,1800040961,13
4180,1800228066,13
4180,1800350475,13
4180,1804383575,13
4180,1800071536,13
4180,1807761085,13
4181,1800057086,13
4181,1800143814,13
4181,1800159124,13
4181,1800021319,13
4181,1800026459,13
4182,1808491551,13
4182,1800256345,13
4182,1800205324,13
4182,1800105827,13
4182,1800223031,13
4183,1800223031,13
4183,1800018867,13
4183,1800159124,13
4183,1800148868,13
4183,1800026459,13
4184,1800244920,13
4184,1800071079,13
4184,1800062915,13
4184,1800279640,13
4184,1800251611,13
4185,1800352365,13
4185,1800353550,13
4185,1800025551,13
4185,1800025962,13
4185,1800244920,13
4186,1808409321,13
4186,1807565371,13
4186,1800025551,13
4186,1800018964,13
4186,1800229750,13
4187,1800112667,13
4187,1800024141,13
4187,1800019304,13
4187,1800228066,13
4187,1807800000,13
4188,1807745512,13
4188,1800265209,13
4188,1807426884,13
4188,1800234527,13
4188,1804713420,13
4189,1800124151,13
4189,1800361191,13
4189,1800024967,13
4189,1800049346,13
4189,1804383571,13
4190,1800024255,13
4190,1800019337,13
4190,1800070872,13
4190,1800025551,13
4190,1808419749,13
4191,1800070872,13
4191,1808405164,13
4191,1800037921,13
4191,1800340674,13
4191,1800020507,13
4192,1803471117,13
4192,1800205324,13
4192,1800022145,13
4192,1800093038,13
4192,1800125964,13
4193,1800043163,13
4193,1800018964,13
4193,1800105827,13
4193,1800353545,13
4193,1800228066,13
4194,1800353825,13
4194,1808439335,13
4194,1800022089,13
4194,1800244920,13
4194,1800022096,13
4195,1800183637,13
4195,1800195748,13
4195,1800090593,13
4195,1800361191,13
4195,1800024141,13
4196,1800233344,13
4196,1807859468,13
4196,1800021290,13
4196,1808404010,13
4196,1800182038,13
4197,1800235955,13
4197,1800070006,13
4197,1808411888,13
4197,1808404010,13
4197,1800223031,13
4198,1800020102,13
4198,1800026459,13
4198,1800363151,13
4198,1800021319,13
4198,1800018796,13
4199,1800082735,13
4199,1800228066,13
4199,1800268955,13
4199,1800021319,13
4199,1804318783,13
4200,1800043163,13
4200,1807657647,13
4200,1800023777,13
4200,1808406642,13
4200,1800025371,13
4201,1800062697,13
4201,1807565371,13
4201,1808456278,13
4201,1800245829,13
4201,1800228066,13
4202,1800057265,13
4202,1800268955,13
4202,1800223031,13
4202,1800228066,13
4202,1800120902,13
4203,1800021531,13
4203,1800223031,13
4203,1808396403,13
4203,1800248377,13
4203,1800350475,13
4204,1800245898,13
4204,1807816183,13
4204,1800134855,13
4204,1800353571,13
4204,1802821765,13
4205,1800183448,13
4205,1800071536,13
4205,1800035718,13
4205,1800244920,13
4205,1800198675,13
4206,1800046058,13
4206,1800342224,13
4206,1800026459,13
4206,1808447220,13
4206,1808439335,13
4207,1808420114,13
4207,1802821120,13
4207,1800139980,13
4207,1800137971,13
4207,1808446833,13
4208,1800022106,13
4208,1800226254,13
4208,1804861092,13
4208,1800150158,13
4208,1800361191,13
4209,1800228066,13
4209,1800350475,13
4209,1800245898,13
4209,1800021319,13
4209,1802761123,13
4210,1800019257,13
4210,1800195659,13
4210,1800139083,13
4210,1800340649,13
4210,1800090593,13
4211,1800229750,13
4211,1800025371,13
4211,1800023777,13
4211,1800353550,13
4211,1800022106,13
4212,1800243088,13
4212,1800183197,13
4212,1800107656,13
4212,1808405164,13
4212,1800340284,13
4213,1804318783,13
4213,1807428926,13
4213,1800243088,13
4213,1800245829,13
4213,1800018914,13
4214,1800023458,13
4214,1800025462,13
4214,1800206599,13
4214,1802814933,13
4214,1800048559,13
4215,1800072405,13
4215,1800102975,13
4215,1800019304,13
4215,1800131906,13
4215,1808435938,13
4216,1800126187,13
4216,1800070006,13
4216,1800223031,13
4216,1800228066,13
4216,1800350475,13
4217,1800072614,13
4217,1808405082,13
4217,1808418410,13
4217,1804707629,13
4217,1808446833,13
4218,1800366478,13
4218,1800019337,13
4218,1800235872,13
4218,1807645166,13
4218,1800046857,13
4219,1808438656,13
4219,1800353825,13
4219,1800353749,13
4219,1800025371,13
4219,1800075456,13
4220,1800114635,13
4220,1800242776,13
4220,1800025762,13
4220,1800048705,13
4220,1802814933,13
4221,1800022089,13
4221,1804383671,13
4221,1804329632,13
4221,1808439408,13
4221,1802834401,13
4222,1800192965,13
4222,1800021531,13
4222,1807858198,13
4222,1800026459,13
4222,1807812170,13
4223,1800245898,13
4223,1800018810,13
4223,1800143814,13
4223,1800021319,13
4223,1800026459,13
4224,1800233344,13
4224,1800107656,13
4224,1800025551,13
4224,1804707629,13
4224,1803453994,13
4225,1800424121,13
4225,1808405164,13
4225,1800021967,13
4225,1800361191,13
4225,1800021290,13
4226,1804170974,13
4226,1808405164,13
4226,1802814933,13
4226,1800223031,13
4226,1800228066,13
4227,1804385478,13
4227,1804383564,13
4227,1800021319,13
4227,1800182038,13
4227,1800020133,13
4228,1800244920,13
4228,1800233344,13
4228,1800096752,13
4228,1800019257,13
4228,1800112611,13
4229,1800222974,13
4229,1800195659,13
4229,1800353825,13
4229,1800114635,13
4229,1800103151,13
4230,1800122300,13
4230,1800256439,13
4230,1800019304,13
4230,1800022089,13
4230,1807565371,13
4231,1808466103,13
4231,1800233344,13
4231,1800099328,13
4231,1807457672,13
4231,1800018914,13
4232,1800198010,13
4232,1800267910,13
4232,1800361191,13
4232,1800026459,13
4232,1800350475,13
4233,1808404018,13
4233,1804383585,13
4233,1800120902,13
4233,1800182038,13
4233,1800026459,13
4234,1800020102,13
4234,1804383744,13
4234,1800072405,13
4234,1800021319,13
4234,1800021339,13
4235,1800223031,13
4235,1804724734,13
4235,1804707629,13
4235,1800018892,13
4235,1800018857,13
4236,1807751254,13
4236,1800126187,13
4236,1802814933,13
4236,1800021319,13
4236,1800223031,13
4237,1800154123,13
4237,1804736435,13
4237,1804383671,13
4237,1800245898,13
4237,1800018810,13
4238,1800021677,13
4238,1804383744,13
4238,1800115893,13
4238,1800182038,13
4238,1800103039,13
4239,1800019304,13
4239,1800340649,13
4239,1807858487,13
4239,1800064784,13
4239,1800340322,13
4240,1800361191,13
4240,1800112664,13
4240,1800021319,13
4240,1800022089,13
4240,1800024141,13
4241,1800223031,13
4241,1804707629,13
4241,1808393853,13
4241,1800125964,13
4241,1802761123,13
4242,1800236989,13
4242,1800120902,13
4242,1807579301,13
4242,1800021319,13
4242,1800350475,13
4243,1800350475,13
4243,1800228066,13
4243,1808406642,13
4243,1800022089,13
4243,1800022106,13
4244,1800078542,13
4244,1800022145,13
4244,1804713420,13
4244,1800022106,13
4244,1800353545,13
4245,1800183637,13
4245,1808405325,13
4245,1800340927,13
4245,1800229750,13
4245,1800043163,13
4246,1800243568,13
4246,1800182293,13
4246,1800082735,13
4246,1800223031,13
4246,1800020345,13
4247,1800022106,13
4247,1800024275,13
4247,1800361191,13
4247,1800223031,13
4247,1804170974,13
4248,1800198675,13
4248,1800223031,13
4248,1800350475,13
4248,1807426884,13
4248,1807426893,13
4249,1800236989,13
4249,1800174462,13
4249,1800350475,13
4249,1800026443,13
4249,1800026459,13
4250,1800223031,13
4250,1800099377,13
4250,1804318783,13
4250,1807812168,13
4250,1800182038,13
4251,1800019333,13
4251,1800063665,13
4251,1800025098,13
4251,1800019214,13
4251,1800051977,13
4252,1803453994,13
4252,1807800000,13
4252,1800022145,13
4252,1800022089,13
4252,1800228066,13
4253,1800340649,13
4253,1800205324,13
4253,1800182293,13
4253,1800350465,13
4253,1800046032,13
4254,1804104796,13
4254,1800244920,13
4254,1808500702,13
4254,1800022581,13
4254,1800030906,13
4255,1800243568,13
4255,1800235870,13
4255,1807455231,13
4255,1807751013,13
4255,1800103151,13
4256,1800019304,13
4256,1800023786,13
4256,1800223031,13
4256,1800064784,13
4256,1800018964,13
4257,1800022089,13
4257,1800305080,13
4257,1800022026,13
4257,1800340322,13
4257,1802816711,13
4258,1802830366,13
4258,1800161887,13
4258,1802814933,13
4258,1807812170,13
4258,1800020133,13
4259,1800223031,13
4259,1800350475,13
4259,1807812170,13
4259,1800245829,13
4259,1802761123,13
4260,1800057624,13
4260,1800235870,13
4260,1808419749,13
4260,1800223031,13
4260,1807761085,13
4261,1800043163,13
4261,1800141720,13
4261,1800229750,13
4261,1800025371,13
4261,1800228066,13
4262,1800182293,13
4262,1804383671,13
4262,1800223031,13
4262,1800182038,13
4262,1804358017,13
4263,1800103151,13
4263,1800114635,13
4263,1800108522,13
4263,1800025366,13
4263,1800071790,13
4264,1800019214,13
4264,1800205324,13
4264,1800027944,13
4264,1800057265,13
4264,1804318783,13
4265,1800243088,13
4265,1800020981,13
4265,1800074038,13
4265,1804149275,13
4265,1800092910,13
4266,1800353749,13
4266,1800025371,13
4266,1800043163,13
4266,1800420407,13
4266,1800022106,13
4267,1800019665,13
4267,1800112611,13
4267,1800071079,13
4267,1800025551,13
4267,1800085275,13
4268,1800165355,13
4268,1800025366,13
4268,1808406642,13
4268,1800228066,13
4268,1800099342,13
4269,1803242036,13
4269,1803242037,13
4269,1803242042,13
4269,1800018964,13
4269,1803242041,13
4270,1800103151,13
4270,1804133346,13
4270,1804861092,13
4270,1800048705,13
4270,1804383671,13
4271,1808455533,13
4271,1800092910,13
4271,1800071079,13
4271,1800363151,13
4271,1800026459,13
4272,1800317050,13
4272,1800043163,13
4272,1808404010,13
4272,1800228066,13
4272,1800350465,13
4273,1800043163,13
4273,1800022229,13
4273,1800229750,13
4273,1800025371,13
4273,1800020522,13
4274,1800024141,13
4274,1800112611,13
4274,1800043163,13
4274,1800228066,13
4274,1800234527,13
4275,1800018623,13
4275,1800025962,13
4275,1800068492,13
4275,1800071790,13
4275,1800318700,13
4276,1800024141,13
4276,1800103151,13
4276,1800223031,13
4276,1808419258,13
4276,1800113164,13
4277,1800258858,13
4277,1800198675,13
4277,1802814933,13
4277,1800182038,13
4277,1800223031,13
4278,1800216534,13
4278,1804383678,13
4278,1800022963,13
4278,1800018810,13
4278,1804383744,13
4279,1804329632,13
4279,1800025551,13
4279,1800049350,13
4279,1800120902,13
4279,1800025371,13
4280,1802832689,13
4280,1804383564,13
4280,1808396403,13
4280,1800143814,13
4280,1800102975,13
4281,1800062697,13
4281,1800025551,13
4281,1800353825,13
4281,1800022089,13
4281,1800055909,13
4282,1800082897,13
4282,1800082735,13
4282,1800024141,13
4282,1800223031,13
4282,1800245829,13
4283,1800340322,13
4283,1800350475,13
4283,1800120902,13
4283,1800021319,13
4283,1808406517,13
4284,1802814933,13
4284,1804383671,13
4284,1800182293,13
4284,1800118316,13
4284,1800064784,13
4285,1800062820,13
4285,1800197968,13
4285,1804318783,13
4285,1800019337,13
4285,1800022345,13
4286,1808404497,13
4286,1800025816,13
4286,1800353483,13
4286,1800025601,13
4286,1800130729,13
4287,1800019267,13
4287,1808491551,13
4287,1800182293,13
4287,1800223031,13
4287,1800143814,13
4288,1803453994,13
4288,1800119695,13
4288,1804476870,13
4288,1800019337,13
4288,1800223031,13
4289,1800021096,13
4289,1800092282,13
4289,1800022145,13
4289,1804713423,13
4289,1800028321,13
4290,1800350099,13
4290,1800068492,13
4290,1808465901,13
4290,1800064784,13
4290,1800054624,13
4291,1808392263,13
4291,1800051702,13
4291,1800202232,13
4291,1800341113,13
4291,1800113629,13
4292,1808405164,13
4292,1800353825,13
4292,1800134432,13
4292,1800195659,13
4292,1800340649,13
4293,1800367822,13
4293,1800141713,13
4293,1804318783,13
4293,1802761123,13
4293,1800257547,13
4294,1800076081,13
4294,1800021967,13
4294,1800071965,13
4294,1807537518,13
4294,1800025366,13
4295,1808415451,13
4295,1800245829,13
4295,1807776045,13
4295,1800022145,13
4295,1800228066,13
4296,1808455452,13
4296,1800223031,13
4296,1800150158,13
4296,1800090239,13
4296,1800099328,13
4297,1800291767,13
4297,1807426893,13
4297,1800057086,13
4297,1800071536,13
4297,1800021339,13
4298,1800019042,13
4298,1800082735,13
4298,1800235872,13
4298,1807812147,13
4298,1800018914,13
4299,1800019244,13
4299,1807784227,13
4299,1800202853,13
4299,1802814933,13
4299,1800103151,13
4300,1800129586,13
4300,1800020212,13
4300,1802814933,13
4300,1800025462,13
4300,1804895506,13
4301,1800233344,13
4301,1800054624,13
4301,1800143814,13
4301,1800026459,13
4301,1800340322,13
4302,1800057265,13
4302,1800020102,13
4302,1800034299,13
4302,1800021319,13
4302,1807426890,13
4303,1800096752,13
4303,1800025551,13
4303,1804736435,13
4303,1807776039,13
4303,1800020507,13
4304,1800057265,13
4304,1800223031,13
4304,1800070006,13
4304,1808403981,13
4304,1800128578,13
4305,1807816360,13
4305,1800074038,13
4305,1802834401,13
4305,0,13
4305,1807816315,13
4306,1800300930,13
4306,1800020724,13
4306,1800107656,13
4306,1800228066,13
4306,1800229750,13
4307,1807776045,13
4307,1800229750,13
4307,1800043163,13
4307,1800022089,13
4307,1800025371,13
4308,1800205324,13
4308,1800228205,13
4308,1800026703,13
4308,1800064784,13
4308,1800054624,13
4309,1800228066,13
4309,1807761085,13
4309,1804358017,13
4309,1800040961,13
4309,1800021319,13
4310,1800223031,13
4310,1800444902,13
4310,1807812168,13
4310,1800064784,13
4310,1807426893,13
4311,1800020867,13
4311,1800019201,13
4311,1808441957,13
4311,1800020507,13
4311,1808435651,13
4312,1800103151,13
4312,1800041299,13
4312,1800108522,13
4312,0,13
4312,1802814933,13
4313,1800024275,13
4313,1800227783,13
4313,1800070872,13
4313,1800025551,13
4313,1800018964,13
4314,1800222974,13
4314,1800126597,13
4314,1804383744,13
4314,1804383671,13
4314,1800195659,13
4315,1800256439,13
4315,1800223031,13
4315,1800340322,13
4315,1800182038,13
4315,1800026459,13
4316,1800352365,13
4316,1808435941,13
4316,1800025551,13
4316,1800228066,13
4316,1800353749,13
4317,1808442969,13
4317,1800365168,13
4317,1800195659,13
4317,1800361191,13
4317,1800103151,13
4318,1800205324,13
4318,1800111258,13
4318,1800183197,13
4318,1800120902,13
4318,1800019337,13
4319,1800020715,13
4319,1808419749,13
4319,1802760268,13
4319,1800099442,13
4319,1800353749,13
4320,1800058326,13
4320,1800183197,13
4320,1800195659,13
4320,1807565371,13
4320,1802814933,13
4321,1800226270,13
4321,1804383582,13
4321,1800106663,13
4321,1802814933,13
4321,1804861092,13
4322,1807776039,13
4322,1800018964,13
4322,1807634444,13
4322,1800025366,13
4322,1800174953,13
4323,1800233344,13
4323,1808404010,13
4323,1800268955,13
4323,1802761123,13
4323,1800021339,13
4324,1800064784,13
4324,1800243088,13
4324,1800021319,13
4324,1800340802,13
4324,1800019244,13
4325,1800062697,13
4325,1800242776,13
4325,1804133346,13
4325,1800252242,13
4325,1800019297,13
4326,1800300930,13
4326,1800019304,13
4326,1800233344,13
